artist_uri,artist_name,song_uri,song_name
spotify:artist:4F84IBURUo98rz4r61KF70,The White Stripes,spotify:track:7kYSpDviYdP8QKrnWLQYVN,Ball And Biscuit
spotify:artist:0qT79UgT5tY4yudH9VfsdT,Sum 41,spotify:track:1ibeKVCiXORhvUpMmtsQWq,Pieces
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:track:0LBmvPJYmtEJ7kkWvc3kbT,Oceans
spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,Beck,spotify:track:4CffWSgPGSJXvBIJGP5O6a,Unforgiven
spotify:artist:2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,spotify:track:1oV1tu8utgHQjLJsEK9sVl,Take Me to the River - 2005 Remaster
spotify:artist:6Fi7k5oW6jeX0keM3RL2YG,"Lashch and Chupa, PNK, Dread Druid",spotify:track:63tmxIHBpmg3F5lJo7CxJ6,Bitch Love
spotify:artist:1ZwdS5xdxEREPySFridCfh,2Pac,spotify:track:3ssX20QT5c3nA9wk78V1LQ,Ambitionz Az A Ridah
spotify:artist:2C8mKwk3z5DtqLcSwUdYJ9,Marc Cohn,spotify:track:5fgkjhICZnqFctrV0AyuQD,Walking in Memphis
spotify:artist:6BkcAbUkfIBM4XudxieMq8,Dr. Alban,spotify:track:6HdM7gzXVgcpepv276raog,It's My Life
spotify:artist:5sm0jQ1mq0dusiLtDJ2b4R,Eric Prydz,spotify:track:6E0dc82Da4W5QWXR8ktoGT,Call On Me - Radio Edit
spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,spotify:track:1frLUl7UjAs0eLL2FzJgmA,Not Giving Up On Love
spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,spotify:track:4XeX53Xs0zZRLGwIm45aDf,Klaus I Love You
spotify:artist:2RpHsROrX075xfIwHn6B2U,Chris de Burgh,spotify:track:1GeNWyZtCHbcp3ZWp8GTOO,The Lady In Red
spotify:artist:4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,spotify:track:63wsuMhok6GgcBRd2strGk,3's & 7's
spotify:artist:1TtJ8j22Roc24e2Jx3OcU4,Purity Ring,spotify:track:45aZM1UAGfThfsQ6haapFu,Lofticries
spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,spotify:track:6k9DUKMJpWvu6eFG3O64Lg,Subterranean Homesick Blues
spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,spotify:track:6nz35DNIzbtj5ztpDEcW1j,"Kick, Push"
spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,spotify:track:0jmKzJmUEKNbC7eU8YfOiA,Mayonaise - Remastered
spotify:artist:6liAMWkVf5LH7YR9yfFy1Y,Portishead,spotify:track:2O6X9nPVVQSefg3xOQAo5u,Mysterons
spotify:artist:3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,spotify:track:3SC5QsCtQ8xhuzbSxnsr3H,Month of May
spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,The Smiths,spotify:track:59cZGLKHgcYWd0z4fvtikE,Vicar in a Tutu - 2011 Remaster
spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,spotify:track:5NLUcVnVHfnkt4uUexWdIH,So Much to Say
spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:track:3CmHvyZQQAGkKkTjTBFWN6,Have a Cigar
spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,The Smiths,spotify:track:5KMPp9asnxJwvaBuSZ5Nsn,"You Just Haven't Earned It Yet, Baby"
spotify:artist:3mGCLimuzOdod4Lnegny4d,Twinkle Twinkle Little Rock Star,spotify:track:250jXhDz0zLD2AnQMxgdl6,Guerilla Radio
spotify:artist:3whuHq0yGx60atvA2RCVRW,Olly Murs,spotify:track:3rispwYjQRRCT3vdFmhQCA,Dear Darlin'
spotify:artist:432R46LaYsJZV2Gmc4jUV5,Joy Division,spotify:track:5UPnBgnylUCjtAPtAH4tJY,Atmosphere - 2010 Remaster
spotify:artist:776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,spotify:track:1ntxpzIUbSsizvuAy6lTYY,Crosstown Traffic
spotify:artist:5VsOThWOagH8C8gCvIy13k,Penguin Prison,spotify:track:04iqIdhEhqLPmawgQTGmP2,Don't Fuck With My Money - Radio Edit
spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,spotify:track:64UioB4Nmwgn2f4cbIpAkl,It's Still Rock and Roll to Me
spotify:artist:2JSc53B5cQ31m0xTB7JFpG,Rogue Wave,spotify:track:30lubdu2sSFsZsGQJVGjRG,Lake Michigan
spotify:artist:2eam0iDomRHGBypaDQLwWI,Bleachers,spotify:track:5L95vS64rG1YMIFm1hLjyZ,Rollercoaster
spotify:artist:0EyuKHE1AeE9lWUF8mzKVp,Fuel,spotify:track:74KI6d8jEM2zwOAo3luayU,Shimmer - Single Version
spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,spotify:track:3pGBIgFdfdnjtHDJR4nbrR,So Far Away
spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,spotify:track:0x4rW5jv6fkKweBgjE5O8F,The Way It Was
spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,spotify:track:4bWnKmUeVwQIM0n2QwZ5Sc,Only You
spotify:artist:1C1x4MVkql8AiABuTw6DgE,Richard Wagner,spotify:track:2e8MxBgVWMSQmxb2zcuCoq,"Die Walkure, Act III: Ride of the Valkyries"
spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,Beck,spotify:track:23l3HJFdbOJcGmfuCI302h,Blackbird Chain
spotify:artist:7Js6Lde8thlIHXggv2SCBz,Europe,spotify:track:29wJiSQcze8HEmxkUQykyp,Carrie
spotify:artist:6MDME20pz9RveH9rEXvrOM,Clean Bandit,spotify:track:59swFMbWuPBEJLnJyUGo2Q,Real Love
spotify:artist:1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,spotify:track:23EvkivHtoFgkSK5pckvwq,Cold December Night
spotify:artist:35U9lQaRWSQISxQAB94Meo,America,spotify:track:5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair
spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:track:7pjJBo6DULg6YK66PA8v7r,Own It
spotify:artist:49gaZqfow2v8EEQmjGyEIw,Todd Terje,spotify:track:43DnalVz4tL1pR1GWCpfCj,Delorean Dynamite
spotify:artist:6xTk3EK5T9UzudENVvu9YB,Rancid,spotify:track:41kg2RvdwBuIv0OPpvBS4v,Time Bomb
spotify:artist:2ARO60gI5do88ho6azmzab,Django Django,spotify:track:2KEbMwhis9aKoG2nQBAonF,Life's A Beach
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:track:41MPUA0NUiorABeLHMx9ZG,Go
spotify:artist:1C60viSZv6BoYtrnkZ44g5,Nadia Ali,spotify:track:5Sr4SdwPmLhDuKMs8QviLe,Rapture - Avicii New Generation Radio Edit
spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,spotify:track:1Oi2zpmL81Q0yScF1zxaC0,"Bills, Bills, Bills"
spotify:artist:21E3waRsmPlU7jZsS13rcj,Ne-Yo,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,Miss Independent
spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:track:1eSqXgIGDzpgPtFH2Xko0J,All I Do - Single Version (Alternate Intro)
spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:track:1D9XLqQp2YYiOxrr5KLb8K,Under Ground Kings
spotify:artist:3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,spotify:track:4ta97KyyCWLCQAAFtOWFpy,Language
spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:track:0rXw5rWZpOdfeeCbMln8MU,Peacock
spotify:artist:1gR0gsQYfi6joyO1dlp76N,Justice,spotify:track:7pdDBqpilpdW7c40DpFMW9,DVNO
spotify:artist:5KDIH2gF0VpelTqyQS7udb,Staind,spotify:track:50Re2bLgXqG9qN7v2QHNTm,Outside - Original
spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,spotify:track:4pmU8AtVu9qU40Xd9zjEfA,"A Little Less Sixteen Candles, A Little More ""Touch Me"""
spotify:artist:776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,spotify:track:4DmBVImaIhE3RyNvbtZTTz,Hear My Train a Comin'
spotify:artist:30U8fYtiNpeA5KH6H87QUV,Dead Kennedys,spotify:track:2OuNnwnNQyWrF47pthWxNb,Holiday in Cambodia
spotify:artist:74gcBzlQza1bSfob90yRhR,City and Colour,spotify:track:4RKmDTLaxvJPmzJEXUHVtT,Northern Wind
spotify:artist:5nki7yRhxgM509M5ADlN1p,Oliver Heldens,spotify:track:4gCeoAADi0gWPVbwLhhuqq,Riverside 2099
spotify:artist:4I2BJf80C0skQpp1sQmA0h,Belle & Sebastian,spotify:track:48wMTk5P8xP4lRuVA5uLsD,The Boy With The Arab Strap
spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,spotify:track:3b3PnE1ROIZzILjmCGjVib,Rain
spotify:artist:7MC5zmK3iZHzPqGZEVSROe,Autre Ne Veut,spotify:track:4ESrHOeoOxvGSx9yLgM2aQ,Counting
spotify:artist:36E7oYfz3LLRto6l2WmDcD,Pulp,spotify:track:0txLC5NA64M8siGn3mnET0,Do You Remember The First Time?
spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,spotify:track:5dzV75f9qVXVvdXLTqIG4L,Primetime
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:track:4J9qfNgyYFAkUK8oIOohN1,The Fixer
spotify:artist:6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,spotify:track:5YTMRAT4yKgFrepF8Hi3mY,I Want You Back - Radio Edit
spotify:artist:37awA8DFCAnCCL7aqYbDnD,Blasterjaxx,spotify:track:6hOIcJuFY77j8HPzi82XKe,Faith - Radio Edit
spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,spotify:track:5bGmuxShUba9maPswDnhCs,What a Girl Wants
spotify:artist:7dNsHhGeGU5MV01r06O8gK,Patsy Cline,spotify:track:3zpj9dvJABiyMrmLCPw6i8,Crazy - Single Version
spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,spotify:track:59hhEeGGOgoPBVBNp3wxCd,The Song Remains the Same - 1990 Remaster
spotify:artist:6wFId9Jhuf9AKVzWboOj2B,Jurassic 5,spotify:track:0dtVSZDRv6PorrnX0cbFT7,Concrete Schoolyard
spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,spotify:track:2dRvMEW4EwySxRUtEamSfG,The Heart Wants What It Wants
spotify:artist:2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,spotify:track:33gDIKlrUnY1dTWYsm5BFL,Go West - 2003 Remaster
spotify:artist:6ogn9necmbUdCppmNnGOdi,Alanis Morissette,spotify:track:4l7YIni9bAiGwWMqK5wvgV,You Learn - 2015 Remaster
spotify:artist:066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,spotify:track:0Ct2XTT4UBt9Y196i0Ido2,Get Innocuous!
spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,The Smiths,spotify:track:35WDTZhAwkoBF65jGTzF2O,Barbarism Begins at Home - 2011 Remaster
spotify:artist:6J7biCazzYhU3gM9j1wfid,Jamiroquai,spotify:track:0upgxxew2mVAEctrz08jnf,Love Foolosophy (with Beverley Knight) - Radio Edit
spotify:artist:6mdiAmATAx73kdxrNrnlao,Iron Maiden,spotify:track:3XEPikIbsIfnGx8GKwbodb,The Evil That Men Do - 2015 Remaster
spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:track:0CETmgFGt8Ne8vLnaLcduU,Queen of California
spotify:artist:2xe8IXgCTpwHE3eA9hTs4n,BANKS,spotify:track:5EAIvJhrfTJJEc0JH5q8m7,Drowning
spotify:artist:6B5c4sch27tWHAGdarpPaW,Seether,spotify:track:4eAwB5pnKFTmsgc3zWoYO0,Fake It
spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:track:4tXBsD5sEzxlJjWCOz6qzs,The Catalyst
spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:track:263Iuyk08ks1v6FIudUIGD,Get Off Of My Cloud - Mono Version
spotify:artist:0IBAqjHG8DSaD7PPCGnGiZ,Babyshambles,spotify:track:40VBtCOWsb3CadLYsATgxP,Fuck Forever
spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:track:1nLnpLXvl68RZCSjfkyiaa,Brain Stew
spotify:artist:1nJvji2KIlWSseXRSlNYsC,The Velvet Underground,spotify:track:1o6DclZHw0HomxXEQR1ijX,Rock & Roll - 2015 Remastered Full Length Version
spotify:artist:0vW8z9pZMGCcRtGPGtyqiB,The Maccabees,spotify:track:6jeWgaprnGyAsRhUcNuZKX,Toothpaste Kisses
spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:track:2afCBiru10AFckfOa49wIa,You & I
spotify:artist:3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,spotify:track:6VUYwnd11VvLWdubhFioLz,On the Radio
spotify:artist:5hE6NCoobhyEu6TRSbjOJY,Fever Ray,spotify:track:1we2UifyzGe2tgvTVFTwD4,If I Had A Heart
spotify:artist:7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,spotify:track:5BXj1QDRU77J1ngVavG1tI,Kyrie - Single Version
spotify:artist:762310PdDnwsDxAQxzQkfX,Depeche Mode,spotify:track:17ZX2lirfQGxbPLcn25sf7,Dream On - 2007 Remastered Version
spotify:artist:3Ek1EdkcbRFvSDJj9j5JXQ,The Baseballs,spotify:track:4hIwZqEf9TtpsN4jMA2IGW,Umbrella
spotify:artist:7m60UAnbgFFNuJbmS6OxTk,Sister Hazel,spotify:track:2skmOCFU64Bg7Ytkgwliwe,All For You
spotify:artist:5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,spotify:track:3Z3QhZAZpqwZa1phsbQ3JZ,Driving Home for Christmas
spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:track:3YJkAQNEhmCZGLdmPsu6Ye,Hard
spotify:artist:2wIVse2owClT7go1WT98tk,Missy Elliott,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,Lose Control
spotify:artist:4tpUmLEVLCGFr93o8hFFIB,Blondie,spotify:track:4jDhI4nE32u8meRN1aOu8u,Maria
spotify:artist:0TnOYISbd1XYRBk9myaseg,Pitbull,spotify:track:1LomM3L6atrf79ZL7nHDp4,Shake Senora
spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,spotify:track:1BvJmtaXsqtH438BcDPeBb,Daniel
spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:track:2zQIITgo6sc5ppOfPcH205,Square One
spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:track:4K3BhUMfBHZuUfeC3kbhrQ,Connect
spotify:artist:4wo1267SJuUfHgasdlfNfc,The Raconteurs,spotify:track:0ydgFPcYrxaHgVuLd17mjh,Salute Your Solution
spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,spotify:track:6DBKSzHJnmessG6SimxooQ,I Think Ur A Contra
spotify:artist:360IAlyVv4PCEVjgyMZrxK,Miguel,spotify:track:4THgRPmLvhNmM9Lzj8qrvH,Do You...
spotify:artist:6olE6TJLqED3rqDCT0FyPh,Nirvana,spotify:track:2S2NiCF7sa1tQkCZB9FvzX,Tourette's
spotify:artist:4YXycRbyyAE0wozTk7QMEq,Matoma,spotify:track:6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant)
spotify:artist:4AYkFtEBnNnGuoo8HaHErd,Madness,spotify:track:3q2gRjU2UdOYRDY1p4cNHr,It Must Be Love
spotify:artist:2LMR8u7DOMF0FBseDpTsRa,The Beta Band,spotify:track:7ItpUlCUwTRyiXZ0YclPQ7,Dry the Rain
spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,spotify:track:4ZkhFcoS3apzze9w2yI9NO,Thank You - 1990 Remaster
spotify:artist:7mnBLXK823vNxN3UWB7Gfz,The Black Keys,spotify:track:2mFnxVS2wZpqntPzZB17O1,Psychotic Girl
spotify:artist:0CDUUM6KNRvgBFYIbWxJwV,Dawes,spotify:track:6y9Jj7NVcBOCsnn9Ps2CPN,When My Time Comes
spotify:artist:2cGwlqi3k18jFpUyTrsR84,The Verve,spotify:track:6OgWHP8rRXiq7VMaryVaVo,Sonnet
spotify:artist:2BvzbqWWwLN11XGBYgDZzx,Terror Squad,spotify:track:2Ozc0me9PV5vlt8cokwdvI,Lean Back
spotify:artist:67hb7towEyKvt5Z8Bx306c,Empire of the Sun,spotify:track:2o8pFe93xgZaQ4Hw7mSX9t,Half Mast
spotify:artist:1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,spotify:track:4tUOFydV4QoeqZOIoxzHNk,Blinding
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:track:1NnUbdEvJigY0ARnoOgDrv,Dissident (Remastered)
spotify:artist:6Q192DXotxtaysaqNPy5yR,Amy Winehouse,spotify:track:0sSdFMuYrn3N9moumV466B,He Can Only Hold Her
spotify:artist:3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,spotify:track:3yDhZq8f17SmumVmEyCaRN,Give It Up
spotify:artist:4hKkEHkaqCsyxNxXEsszVH,John Travolta,spotify:track:2g4tW3zYrT1GC3NwwkkvnS,You're The One That I Want - From “Grease”
spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Train,spotify:track:1NghHeg0wE32eBYrQBVQXL,Shake Up Christmas
spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:track:0HasfWMrNxTjycDy9TkRtA,The Other Side (feat. CeeLo Green and B.o.B) - EP Version
spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,spotify:track:6MwVKtxsg5cp0tmFHZ3P3U,What I Did for Love (feat. Emeli Sandé)
spotify:artist:0W498bDDNlJIrYMKXdpLHA,Roberta Flack,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,Killing Me Softly with His Song
spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:track:0tuyEYTaqLxE41yGHSsXjy,Won't Go Home Without You
spotify:artist:1HwM5zlC5qNWhJtM00yXzG,DMX,spotify:track:1BKT2I9x4RGKaKqW4up34s,Ruff Ryders' Anthem
spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,spotify:track:0xun1Olh7EtEef4wIg9l3l,I've Told You Now
spotify:artist:3NRFinRTEqUCfaTTZmk8ek,Savage Garden,spotify:track:6nozDLxeL0TE4MS9GqYU1v,I Knew I Loved You
spotify:artist:2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,spotify:track:0rLzyBecRbTpnBWvMtPVFR,Get Right
spotify:artist:67ea9eGLXYMsO2eYQRui3w,The Who,spotify:track:6Ht0wBgRgLQPjIQKks766b,Substitute
spotify:artist:53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,spotify:track:5c33j1xFVOL4G24zxYhssB,This Old Heart Of Mine (Is Weak For You)
spotify:artist:4YrKBkKSVeqDamzBPWVnSJ,Basement Jaxx,spotify:track:2bmmeB82W3J241MijDIiHk,Good Luck
spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,OutKast,spotify:track:1RXEb6UTxJ05RffnAWfUOE,Player's Ball
spotify:artist:3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,spotify:track:26COgYlbcouIcJo3nprpox,Laughing With
spotify:artist:16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,spotify:track:3KovbvpV7cqIw4gg2CihPu,I Ain't The Same
spotify:artist:16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,spotify:track:4jdBFqrhH2ed69JnR1H27e,Rise To The Sun
spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,spotify:track:3keUgTGEoZJt0QkzTB6kHg,Truffle Butter
spotify:artist:12Chz98pHFMPJEknJQMWvI,Muse,spotify:track:0MrkZz4D3fGlEkhebjPPrh,MK Ultra
spotify:artist:4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,spotify:track:1t5nwfsb90IliczIhOMnpJ,In Your Eyes
spotify:artist:43O3c6wewpzPKwVaGEEtBM,My Morning Jacket,spotify:track:2j6LtwpubSwkfiFZrhSwDA,Circuital
spotify:artist:450iujbtN6XgiA9pv6fVZz,Razorlight,spotify:track:06aMDKw1zNra92edkj2QrY,Golden Touch - Full Length
spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,spotify:track:3piY5aMfwEEmXMV6I9kpoi,Imagine
spotify:artist:1co4F2pPNH8JjTutZkmgSm,Ramones,spotify:track:0vGCxnTwYZFtOAW3oz28kd,Judy Is a Punk - 2016 Remaster
spotify:artist:2ApaG60P4r0yhBoDCGD8YG,Elliott Smith,spotify:track:6WuRo5MdVrpKCl6lkKIAlp,Needle In The Hay
spotify:artist:7yk35uHNQclPXFGFoTU44w,The Pharcyde,spotify:track:4G3dZN9o3o2X4VKwt4CLts,Passin' Me By
spotify:artist:2cCUtGK9sDU2EoElnk0GNB,The National,spotify:track:3QinothXo6s9uhwCXlI8wp,Slipped
spotify:artist:4I2BJf80C0skQpp1sQmA0h,Belle & Sebastian,spotify:track:05wFHt1ZAsFU8GKbHV7nxo,The Party Line
spotify:artist:2FrKQPjJe4pVMZOgm0ESOx,SNAP!,spotify:track:0nQLxiNGbbUoSGrxksETLm,The Power
spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,spotify:track:2JFrlsJBH4IDt3Suot97dP,What Sarah Said
spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,St. Vincent,spotify:track:5ASiwbUlx1HcpX1tVMKgsg,Surgeon
spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,spotify:track:3dUMuxNadGxCE3qXuhCwqa,Dance Apocalyptic
spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,spotify:track:3sHH7lklbfpcraDDvYnjo7,Bat Country
spotify:artist:53A0W3U0s8diEn9RhXQhVz,Keane,spotify:track:1hoyGI5Hj81BT7Rkb9uXGF,Bend & Break
spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,spotify:track:5tGwVrXBhYGUIRQuQ1gvrQ,Ruffneck - Full Flex
spotify:artist:6qXwLwTLdA44HYsA26vaNU,Tonic,spotify:track:4KoNBTm9a55KgLMtEaf3n6,If You Could Only See
spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,Metallica,spotify:track:1cojSYj0ugS7tmcwKIxMX4,Of Wolf And Man
spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,Metallica,spotify:track:4xyWJM4kscTROV2RESdwpd,Orion (Remastered)
spotify:artist:67nwj3Y5sZQLl72VNUHEYE,Wale,spotify:track:5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix
spotify:artist:2xe8IXgCTpwHE3eA9hTs4n,BANKS,spotify:track:2uPRgXGzgMY8YYMjAMsJLP,This Is What It Feels Like
spotify:artist:6yJCxee7QumYr820xdIsjo,Zac Brown Band,spotify:track:5kjyiH6but1t2UDXq15aeS,Toes
spotify:artist:694QW15WkebjcrWgQHzRYF,Everclear,spotify:track:2hx4ptqsE8dboLH3NCLmaN,Father Of Mine
spotify:artist:5nPOO9iTcrs9k6yFffPxjH,Röyksopp,spotify:track:2y8PnhXwnyHTxe72TtY58e,Remind Me
spotify:artist:4LLpKhyESsyAXpc4laK94U,Mac Miller,spotify:track:3uulVrxiI7iLTjOBZsaiF8,Donald Trump
spotify:artist:1QtIfAa6y7w2JhxYJhYeUG,Color Me Badd,spotify:track:3lsse1FoSHnNXc6y0jHxvd,I Wanna Sex You Up - Single Mix
spotify:artist:6P7H3ai06vU1sGvdpBwDmE,Steely Dan,spotify:track:2BstRQGodshjGpeDGQiNgo,Do It Again
spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:track:2Gnsof1hvZzjE1xdLRpjtf,Over My Dead Body
spotify:artist:7vZ7qmfXiu114lY0qm7rOe,Robert Glasper Experiment,spotify:track:7e0j6jReCfN5KJkDNLHyHQ,Afro Blue
spotify:artist:4njdEjTnLfcGImKZu1iSrz,AWOLNATION,spotify:track:2q7FAZHzlDVbl3oXIjviBS,Guilty Filthy Soul
spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit)
spotify:artist:0P8YNJXX7QeQ8iZIUCXJgi,The Diplomats,spotify:track:707VNP5fVLsIgiko4UZAza,Hey Ma (Remix)
spotify:artist:3utxjLheHaVEd9bPjQRsy8,Coheed and Cambria,spotify:track:4KliQFRlvNKnlVYzMMbSMq,A Favor House Atlantic
spotify:artist:0P0do9GwiSgweSF6Ui3mrv,Nathan Lane,spotify:track:5k3U0OGYBccHdKJJu3HrUN,"Hakuna Matata - From ""The Lion King""/Soundtrack"
spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,spotify:track:3nSiB5WCF2pmRQrYSsteHv,Young Volcanoes
spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,spotify:track:0ybF6SJTJw1RCpsF0QagFw,Diplomat’s Son
spotify:artist:3OsRAKCvk37zwYcnzRf5XF,Moby,spotify:track:60rIdEPDrzyLiLC0icp3xz,Flower
spotify:artist:5wFXmYsg3KFJ8BDsQudJ4f,Manchester Orchestra,spotify:track:2pwdgph51JIwFkhmvZdgAn,I Can Feel a Hot One
spotify:artist:1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,spotify:track:3EFb1qDgIqf9MegIryKtDj,"Monday, Monday - Single Version"
spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,spotify:track:0PgNhIg5n0UAOBVn43b8b6,The Adventures of Rain Dance Maggie
spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,Blur,spotify:track:1lYOlG9ZNtz5p3eSgnMn0Z,Charmless Man
spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:track:1mavQ4WCzXSeL2Dm5DS4GQ,Legacy
spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,spotify:track:57dem1V7wz8owejklpELCh,White Limo
spotify:artist:6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,spotify:track:2MZSXhq4XDJWu6coGoXX1V,Avril 14th
spotify:artist:3tufWJzpCiAGleBt5TkmTn,Ratt,spotify:track:5B6Z7NwVqA7W3UFiqBdEJC,Round and Round
spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,spotify:track:0aGQHMr7bc23Y9Ts84ffop,Around the World
spotify:artist:4D75GcNG95ebPtNvoNVXhz,Afrojack,spotify:track:4T77iXUxETQmjyxMkuCSTr,Can't Stop Me (feat. Shermanology)
spotify:artist:1oMiDFyAgmIzw9ZBQYHOJI,El Guincho,spotify:track:2s5j2PTrKA08NUnyUJDgiG,Bombay
spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:track:6JG0qhINKVwiHxqN85j7RG,Crooked Smile
